ap;cnes;unidade;ine;desligados_60_med;desligados_60_enf;desligados_60_aux;desligados_60_acs;desligados_60_dent;desligados_60_aux_bucal;desligados_60_tec_bucal;tipo_equipe_id;medico ;medico_20 ;enfermeiro ;tec_aux ;acs ;cirurgiao ;aux_bucal ;tec_bucal ;tipo esf 1;tipo esf 2;tipo_esb
40;7892829;SMS CF HELENA BESSERMAN VIANNA - AP 40;1599194;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;1;1;4;0;0;0;ESF Completa;;
40;7892829;SMS CF HELENA BESSERMAN VIANNA - AP 40;1599208;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;1;1;4;0;0;0;ESF Completa;;
40;7892829;SMS CF HELENA BESSERMAN VIANNA - AP 40;1599216;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
40;7892829;SMS CF HELENA BESSERMAN VIANNA - AP 40;1599224;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;3;1;4;0;0;0;ESF Completa;;
40;7892829;SMS CF HELENA BESSERMAN VIANNA - AP 40;1599232;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;3;0;0;0;ESF Vacância ACS;;
22;2280272;SMS CMS MARIA AUGUSTA ESTRELLA - AP 22;1599917;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;1;1;1;4;0;0;0;ESF Completa;;
33;2269295;SMS CMS CLEMENTINO FRAGA - AP 33;1600214;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;3;0;0;0;ESF Vacância Médico(a) 20h e ACS;;
33;2269295;SMS CMS CLEMENTINO FRAGA - AP 33;1600249;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;ESF Vacância Médico 40h;;
31;9391983;SMS CMS JOSE PARANHOS FONTENELLE - AP 31;1600311;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
33;7892802;SMS CF ADOLFO FERREIRA DE CARVALHO - AP 33;1600435;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;3;0;0;0;ESF Vacância Médico(a) 40h e ACS;;
40;7892810;SMS CF BARBARA MOSLEY DE SOUZA- AP 40;1600656;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
40;7892810;SMS CF BARBARA MOSLEY DE SOUZA- AP 40;1600664;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
40;7892810;SMS CF BARBARA MOSLEY DE SOUZA- AP 40;1600672;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
40;7892810;SMS CF BARBARA MOSLEY DE SOUZA- AP 40;1600699;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
31;2295032;SMS CMS MARIA CRISTINA ROMA PAUGARTTEN - AP 31;1601113;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;4;0;0;0;ESF Completa;;
31;2295032;SMS CMS MARIA CRISTINA ROMA PAUGARTTEN - AP 31;1601121;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
31;2295032;SMS CMS MARIA CRISTINA ROMA PAUGARTTEN - AP 31;1601148;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
32;6742130;SMS CF EMYGDIO ALVES COSTA FILHO - AP 32;1601776;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;3;1;5;0;0;0;ESF Completa;;
33;6869009;SMS CF ANA MARIA CONCEICAO DOS SANTOS CORREIA - AP 33;1601806;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;3;1;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
33;6793231;SMS CF EPITACIO SOARES REIS - AP 33;1601865;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
52;7908237;SMS CF LECY RANQUINE- AP 52;1603779;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
52;7908237;SMS CF LECY RANQUINE- AP 52;1603795;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
21;7990286;SMS CMS ROCHA MAIA - AP 21;1604023;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
31;7985657;SMS CF EIDIMIR THIAGO DE SOUZA - AP 31;1604635;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;3;0;0;0;ESF Vacância Médico(a) 40h e ACS;;
31;7985657;SMS CF EIDIMIR THIAGO DE SOUZA - AP 31;1604651;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
31;7985657;SMS CF EIDIMIR THIAGO DE SOUZA - AP 31;1604678;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;3;0;0;0;ESF Vacância Médico(a) 40h e ACS;;
31;7985657;SMS CF EIDIMIR THIAGO DE SOUZA - AP 31;1604686;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;3;0;0;0;ESF Vacância ACS;;
31;7985657;SMS CF EIDIMIR THIAGO DE SOUZA - AP 31;1604694;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;3;3;0;0;0;ESF Vacância Médico(a) 20h e ACS;;
31;7985657;SMS CF EIDIMIR THIAGO DE SOUZA - AP 31;1604708;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
32;7986505;SMS CF LUIZ CELIO PEREIRA - AP 32;1604716;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;5;0;0;0;ESF Completa;;
32;7986505;SMS CF LUIZ CELIO PEREIRA - AP 32;1604724;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;5;0;0;0;ESF Completa;;
32;7986505;SMS CF LUIZ CELIO PEREIRA - AP 32;1604732;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;0;0;5;0;0;0;ESF Vacância Enfermeiro(a) 40h e Tec/Aux 40h;;
32;7986505;SMS CF LUIZ CELIO PEREIRA - AP 32;1604740;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;5;0;0;0;ESF Completa;;
32;7986505;SMS CF LUIZ CELIO PEREIRA - AP 32;1604767;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;5;0;0;0;ESF Completa;;
10;6028233;SMS CF ESTACIO DE SA - AP 10;1604899;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;1;1;4;0;0;0;ESF Completa;;
52;3567559;SMS CF VALDECIR SALUSTIANO CARDOZO - AP 52;1606212;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
33;7998678;SMS CF IVANIR DE MELLO - AP 33;1607057;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;3;1;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
33;7998678;SMS CF IVANIR DE MELLO - AP 33;1607065;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;4;1;3;0;0;0;ESF Vacância ACS;;
33;7998678;SMS CF IVANIR DE MELLO - AP 33;1607073;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;5;1;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
31;9016805;SMS CF NILDA CAMPOS DE LIMA - AP 31;1607235;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
31;9016805;SMS CF NILDA CAMPOS DE LIMA - AP 31;1607243;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;3;0;0;0;ESF Vacância Médico(a) 20h e ACS;;
31;9016805;SMS CF NILDA CAMPOS DE LIMA - AP 31;1607278;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;3;0;0;0;ESF Vacância Médico(a) 40h e ACS;;
31;9016805;SMS CF NILDA CAMPOS DE LIMA - AP 31;1607286;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;2;4;0;0;0;ESF Vacância Médico 40h;;
31;9016805;SMS CF NILDA CAMPOS DE LIMA - AP 31;1607294;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;2;2;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
53;2280310;SMS CF ERNANI DE PAIVA FERREIRA BRAGA - AP 53;1607448;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;2;0;0;0;ESF Vacância Médico(a) 20h e ACS;;
31;9016805;SMS CF NILDA CAMPOS DE LIMA - AP 31;1607669;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;4;0;0;0;ESF Completa;;
31;9016805;SMS CF NILDA CAMPOS DE LIMA - AP 31;1607677;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;3;0;0;0;ESF Vacância Médico(a) 20h e ACS;;
33;7998678;SMS CF IVANIR DE MELLO - AP 33;1607693;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;3;0;0;0;ESF Vacância Médico(a) 20h e ACS;;
40;7995520;SMS CF MAICON SIQUEIRA - AP 40;1607847;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;4;0;0;0;ESF Completa;;
40;7995520;SMS CF MAICON SIQUEIRA - AP 40;1607995;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
40;7995520;SMS CF MAICON SIQUEIRA - AP 40;1609505;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
52;7036884;SMS CF SONIA MARIA FERREIRA MACHADO - AP 52;1609572;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;4;0;0;0;ESF Completa;;
32;9045023;SMS CF OLGA PEREIRA PACHECO - AP 32;1609688;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;3;0;0;0;ESF Vacância ACS;;
32;9045023;SMS CF OLGA PEREIRA PACHECO - AP 32;1609696;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
32;9045023;SMS CF OLGA PEREIRA PACHECO - AP 32;1609726;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;0;5;0;0;0;EACS Vacância Tec/Aux 40h;ESF Incompleta Médico 40h;
32;9045023;SMS CF OLGA PEREIRA PACHECO - AP 32;1609734;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
32;9045023;SMS CF OLGA PEREIRA PACHECO - AP 32;1609742;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
51;9023089;SMS CF ROGERIO PINTO DA MOTA - AP 51;1610082;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
51;9023089;SMS CF ROGERIO PINTO DA MOTA - AP 51;1610090;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;2;5;0;0;0;ESF Vacância Médico 20h;;
51;9023089;SMS CF ROGERIO PINTO DA MOTA - AP 51;1610104;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
33;9057722;SMS CF ADERSON FERNANDES - AP 33;1610228;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;3;0;0;0;ESF Vacância ACS;;
33;9057722;SMS CF ADERSON FERNANDES - AP 33;1610236;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
33;9057722;SMS CF ADERSON FERNANDES - AP 33;1610244;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
33;9057722;SMS CF ADERSON FERNANDES - AP 33;1610252;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
40;2270013;SMS CMS CECILIA DONNANGELO - AP 40;1610414;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
40;2296543;SMS CMS JORGE SALDANHA BANDEIRA DE MELLO - AP40;1610422;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
40;7892829;SMS CF HELENA BESSERMAN VIANNA - AP 40;1610449;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;3;1;4;0;0;0;ESF Completa;;
40;265233;SMS CF PADRE MARCOS VINICIO MIRANDA VIEIRA - AP 40;1610465;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
40;7892829;SMS CF HELENA BESSERMAN VIANNA - AP 40;1610473;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
40;6927319;SMS CF PADRE JOSE DE AZEVEDO TIUBA - AP 40;1610481;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
40;2708213;SMS CMS HARVEY RIBEIRO DE SOUZA FILHO - AP 40;1610503;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;5;0;0;0;ESF Completa;;
40;4046307;SMS CMS HAMILTON LAND - AP 40;1610511;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
52;9061401;SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI - AP 52;1610724;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
52;9061401;SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI - AP 52;1610732;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;3;0;0;0;ESF Vacância ACS;;
52;9061398;SMS CF MEDALHISTA OLIMPICO BRUNO SCHMIDT - AP 52;1610767;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;3;1;4;0;0;0;ESF Vacância Médico 20h;;
52;9061398;SMS CF MEDALHISTA OLIMPICO BRUNO SCHMIDT - AP 52;1610775;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;4;0;0;0;ESF Completa;;
52;9061398;SMS CF MEDALHISTA OLIMPICO BRUNO SCHMIDT - AP 52;1610783;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;3;0;4;0;0;0;EACS Vacância Tec/Aux 40h;ESF Incompleta Médico 40h;
52;9061398;SMS CF MEDALHISTA OLIMPICO BRUNO SCHMIDT - AP 52;1610791;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;3;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
21;2708434;SMS CMS MANOEL JOSE FERREIRA - AP 21;1610945;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;0;1;4;0;0;0;ESF Vacância Enfermeiro 40h;;
10;9057706;SMS CF ESTIVADORES - AP 10;1611038;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
10;9057706;SMS CF ESTIVADORES - AP 10;1611046;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
52;9061401;SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI - AP 52;1611313;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;0;4;0;0;0;ESF Vacância Médico 20h e Tec/Aux 40h;;
52;9061398;SMS CF MEDALHISTA OLIMPICO BRUNO SCHMIDT - AP 52;1611321;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;2;0;0;0;ESF Vacância Médico(a) 20h e ACS;;
51;6023916;SMS CF FIORELLO RAYMUNDO - AP 51;1611380;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;4;0;0;0;ESF Completa;;
22;2280272;SMS CMS MARIA AUGUSTA ESTRELLA - AP 22;1611445;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;4;0;1;1;4;0;0;0;ESF Completa;;
51;2269848;SMS CMS ALEXANDER FLEMING - AP 51;1611526;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;2;2;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
52;2270277;SMS CMS ALVIMAR DE CARVALHO - AP 52;1611534;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
52;2270277;SMS CMS ALVIMAR DE CARVALHO - AP 52;1611542;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;5;0;0;0;ESF Completa;;
52;2270277;SMS CMS ALVIMAR DE CARVALHO - AP 52;1611550;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;4;0;0;0;ESF Completa;;
52;2270277;SMS CMS ALVIMAR DE CARVALHO - AP 52;1611569;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;2;0;1;1;4;0;0;0;ESF Completa;;
52;9307265;SMS CF MARIA JOSE PAPERA DE AZEVEDO - AP 52;1611577;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;2;4;0;0;0;ESF Vacância Médico 40h;;
52;9307265;SMS CF MARIA JOSE PAPERA DE AZEVEDO - AP 52;1611607;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;ESF Vacância Médico 40h;;
22;7414226;SMS CMS HELIO PELLEGRINO - AP 22;1611658;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;1;1;1;4;0;0;0;ESF Completa;;
33;9131884;SMS CF DEPUTADO PEDRO FERNANDES FILHO - AP 33;1611674;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;2;0;0;0;ESF Vacância ACS;;
33;9131884;SMS CF DEPUTADO PEDRO FERNANDES FILHO - AP 33;1611682;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;3;1;4;0;0;0;ESF Completa;;
33;9131884;SMS CF DEPUTADO PEDRO FERNANDES FILHO - AP 33;1611690;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
33;9128867;SMS CF AMAURY BOTTANY - AP 33;1611712;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
33;9128867;SMS CF AMAURY BOTTANY - AP 33;1611720;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
33;9128867;SMS CF AMAURY BOTTANY - AP 33;1611739;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
51;6864708;SMS CF MARIO DIAS ALENCAR - AP 51;1611755;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
31;9072659;SMS CF WILMA COSTA - AP 31;1611844;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;0;1;5;0;0;0;ESF Vacância Enfermeiro 40h;;
31;9072659;SMS CF WILMA COSTA - AP 31;1611852;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;5;0;0;0;ESF Vacância Médico 20h;;
31;9072659;SMS CF WILMA COSTA - AP 31;1611860;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;5;0;0;0;ESF Completa;;
33;9072640;SMS CF MESTRE MOLEQUINHO DO IMPERIO - AP 33;1611895;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
33;9072640;SMS CF MESTRE MOLEQUINHO DO IMPERIO - AP 33;1611909;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;4;0;0;0;ESF Completa;;
33;9078983;SMS CF CYPRIANO DAS CHAGAS MEDEIROS - AP 33;1611968;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
33;9128867;SMS CF AMAURY BOTTANY - AP 33;1611984;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;3;0;0;0;ESF Vacância Médico(a) 40h e ACS;;
51;2270455;SMS CMS PADRE MIGUEL - AP 51;1612018;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
51;2270463;SMS CMS ATHAYDE JOSE DA FONSECA - AP 51;1612077;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;2;4;0;0;0;ESF Vacância Médico 20h;;
40;3567508;SMS CMS RAPHAEL DE PAULA SOUZA - AP 40;1612158;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
40;214949;SMS CF LOURIVAL FRANCISCO DE OLIVEIRA - AP 40;1612174;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
40;3567508;SMS CMS RAPHAEL DE PAULA SOUZA - AP 40;1612182;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
40;214949;SMS CF LOURIVAL FRANCISCO DE OLIVEIRA - AP 40;1612212;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;
40;3567508;SMS CMS RAPHAEL DE PAULA SOUZA - AP 40;1612220;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;ESF Vacância Médico 40h;;
40;214949;SMS CF LOURIVAL FRANCISCO DE OLIVEIRA - AP 40;1612255;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;
40;3567508;SMS CMS RAPHAEL DE PAULA SOUZA - AP 40;1612271;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
22;9067078;SMS CF ODALEA FIRMO DUTRA - AP 22;1612360;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;1;1;5;0;0;0;ESF Completa;;
22;9067078;SMS CF ODALEA FIRMO DUTRA - AP 22;1612379;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;1;1;4;0;0;0;ESF Completa;;
22;9067078;SMS CF ODALEA FIRMO DUTRA - AP 22;1612387;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;4;1;1;1;4;0;0;0;ESF Completa;;
22;9067078;SMS CF ODALEA FIRMO DUTRA - AP 22;1612395;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;2;1;1;1;4;0;0;0;ESF Completa;;
22;9067078;SMS CF ODALEA FIRMO DUTRA - AP 22;1612409;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;1;1;4;0;0;0;ESF Completa;;
22;9067078;SMS CF ODALEA FIRMO DUTRA - AP 22;1612417;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;2;1;1;1;4;0;0;0;ESF Completa;;
33;7998678;SMS CF IVANIR DE MELLO - AP 33;1612425;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
33;7998678;SMS CF IVANIR DE MELLO - AP 33;1612433;1;1;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;0;1;3;0;0;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;
